malaria_id,location_id,notification_date,year,month,week,cases,laboratory_result,source,source_url,municipality,state_name
366,151,,2025,8,,26,,SIVEP-Malaria,,Beruri,Amazonas
367,151,,2025,9,,10,,SIVEP-Malaria,,Beruri,Amazonas
368,151,,2025,10,,3,,SIVEP-Malaria,,Beruri,Amazonas
369,151,,2025,11,,2,,SIVEP-Malaria,,Beruri,Amazonas
370,4406,,2025,1,,4,,SIVEP-Malaria,,Boa Vista,Roraima
371,4406,,2025,2,,2,,SIVEP-Malaria,,Boa Vista,Roraima
372,4406,,2025,3,,1,,SIVEP-Malaria,,Boa Vista,Roraima
373,4406,,2025,4,,2,,SIVEP-Malaria,,Boa Vista,Roraima
374,4406,,2025,5,,1,,SIVEP-Malaria,,Boa Vista,Roraima
375,4406,,2025,6,,1,,SIVEP-Malaria,,Boa Vista,Roraima
376,4406,,2025,7,,4,,SIVEP-Malaria,,Boa Vista,Roraima
377,4406,,2025,8,,3,,SIVEP-Malaria,,Boa Vista,Roraima
378,4406,,2025,9,,4,,SIVEP-Malaria,,Boa Vista,Roraima
379,4406,,2025,10,,3,,SIVEP-Malaria,,Boa Vista,Roraima
380,4406,,2025,11,,4,,SIVEP-Malaria,,Boa Vista,Roraima
381,4406,,2025,12,,9,,SIVEP-Malaria,,Boa Vista,Roraima
382,1161,,2025,1,,1,,SIVEP-Malaria,,Boa Vista do Gurupi,Maranhão
383,152,,2025,7,,1,,SIVEP-Malaria,,Boa Vista do Ramos,Amazonas
384,152,,2025,10,,2,,SIVEP-Malaria,,Boa Vista do Ramos,Amazonas
385,153,,2024,12,,1,,SIVEP-Malaria,,Boca do Acre,Amazonas
386,153,,2025,1,,13,,SIVEP-Malaria,,Boca do Acre,Amazonas
387,153,,2025,2,,6,,SIVEP-Malaria,,Boca do Acre,Amazonas
388,153,,2025,3,,13,,SIVEP-Malaria,,Boca do Acre,Amazonas
389,153,,2025,4,,13,,SIVEP-Malaria,,Boca do Acre,Amazonas
390,153,,2025,5,,13,,SIVEP-Malaria,,Boca do Acre,Amazonas
391,153,,2025,6,,18,,SIVEP-Malaria,,Boca do Acre,Amazonas
392,153,,2025,7,,10,,SIVEP-Malaria,,Boca do Acre,Amazonas
393,153,,2025,8,,22,,SIVEP-Malaria,,Boca do Acre,Amazonas
394,153,,2025,9,,19,,SIVEP-Malaria,,Boca do Acre,Amazonas
395,153,,2025,10,,22,,SIVEP-Malaria,,Boca do Acre,Amazonas
396,153,,2025,11,,26,,SIVEP-Malaria,,Boca do Acre,Amazonas
397,153,,2025,12,,19,,SIVEP-Malaria,,Boca do Acre,Amazonas
398,3603,,2025,1,,1,,SIVEP-Malaria,,Bom Jardim,Rio de Janeiro
399,3603,,2025,4,,1,,SIVEP-Malaria,,Bom Jardim,Rio de Janeiro
400,5458,,2025,1,,1,,SIVEP-Malaria,,Bom Jesus do Tocantins,Tocantins
401,5458,,2025,7,,1,,SIVEP-Malaria,,Bom Jesus do Tocantins,Tocantins
402,5458,,2025,10,,1,,SIVEP-Malaria,,Bom Jesus do Tocantins,Tocantins
403,5458,,2025,12,,1,,SIVEP-Malaria,,Bom Jesus do Tocantins,Tocantins
404,1164,,2025,4,,2,,SIVEP-Malaria,,Bom Lugar,Maranhão
405,1164,,2025,5,,3,,SIVEP-Malaria,,Bom Lugar,Maranhão
406,1164,,2025,9,,1,,SIVEP-Malaria,,Bom Lugar,Maranhão
407,4407,,2024,12,,1,,SIVEP-Malaria,,Bonfim,Roraima
408,4407,,2025,1,,1,,SIVEP-Malaria,,Bonfim,Roraima
409,4407,,2025,2,,2,,SIVEP-Malaria,,Bonfim,Roraima
410,4407,,2025,3,,6,,SIVEP-Malaria,,Bonfim,Roraima
411,4407,,2025,4,,4,,SIVEP-Malaria,,Bonfim,Roraima
412,4407,,2025,5,,4,,SIVEP-Malaria,,Bonfim,Roraima
413,4407,,2025,6,,5,,SIVEP-Malaria,,Bonfim,Roraima
414,4407,,2025,8,,2,,SIVEP-Malaria,,Bonfim,Roraima
415,4407,,2025,9,,1,,SIVEP-Malaria,,Bonfim,Roraima
416,4407,,2025,10,,3,,SIVEP-Malaria,,Bonfim,Roraima
417,4407,,2025,11,,3,,SIVEP-Malaria,,Bonfim,Roraima
418,4407,,2025,12,,10,,SIVEP-Malaria,,Bonfim,Roraima
419,154,,2025,1,,2,,SIVEP-Malaria,,Borba,Amazonas
420,154,,2025,2,,2,,SIVEP-Malaria,,Borba,Amazonas
421,154,,2025,3,,9,,SIVEP-Malaria,,Borba,Amazonas
422,154,,2025,4,,2,,SIVEP-Malaria,,Borba,Amazonas
423,154,,2025,5,,6,,SIVEP-Malaria,,Borba,Amazonas
424,154,,2025,6,,2,,SIVEP-Malaria,,Borba,Amazonas
425,154,,2025,7,,6,,SIVEP-Malaria,,Borba,Amazonas
426,154,,2025,8,,12,,SIVEP-Malaria,,Borba,Amazonas
427,154,,2025,9,,14,,SIVEP-Malaria,,Borba,Amazonas
428,154,,2025,10,,12,,SIVEP-Malaria,,Borba,Amazonas
429,154,,2025,11,,5,,SIVEP-Malaria,,Borba,Amazonas
430,154,,2025,12,,2,,SIVEP-Malaria,,Borba,Amazonas
431,1364,,2025,10,,1,,SIVEP-Malaria,,Brasnorte,Mato Grosso
432,1165,,2025,3,,1,,SIVEP-Malaria,,Brejo,Maranhão
433,2445,,2025,5,,1,,SIVEP-Malaria,,Breu Branco,Pará
434,2446,,2024,9,,1,,SIVEP-Malaria,,Breves,Pará
435,2446,,2024,12,,10,,SIVEP-Malaria,,Breves,Pará
436,2446,,2025,1,,120,,SIVEP-Malaria,,Breves,Pará
437,2446,,2025,2,,101,,SIVEP-Malaria,,Breves,Pará
438,2446,,2025,3,,64,,SIVEP-Malaria,,Breves,Pará
439,2446,,2025,4,,32,,SIVEP-Malaria,,Breves,Pará
440,2446,,2025,5,,84,,SIVEP-Malaria,,Breves,Pará
441,2446,,2025,6,,73,,SIVEP-Malaria,,Breves,Pará
442,2446,,2025,7,,71,,SIVEP-Malaria,,Breves,Pará
443,2446,,2025,8,,73,,SIVEP-Malaria,,Breves,Pará
444,2446,,2025,9,,77,,SIVEP-Malaria,,Breves,Pará
445,2446,,2025,10,,70,,SIVEP-Malaria,,Breves,Pará
446,2446,,2025,11,,67,,SIVEP-Malaria,,Breves,Pará
447,2446,,2025,12,,51,,SIVEP-Malaria,,Breves,Pará
448,4,,2025,2,,1,,SIVEP-Malaria,,Bujari,Acre
449,2447,,2025,1,,3,,SIVEP-Malaria,,Bujaru,Pará
450,2447,,2025,2,,1,,SIVEP-Malaria,,Bujaru,Pará
451,2447,,2025,5,,1,,SIVEP-Malaria,,Bujaru,Pará
452,1167,,2025,5,,1,,SIVEP-Malaria,,Buriti,Maranhão
453,5461,,2025,7,,1,,SIVEP-Malaria,,Buriti do Tocantins,Tocantins
454,155,,2025,5,,1,,SIVEP-Malaria,,Caapiranga,Amazonas
455,4359,,2025,5,,3,,SIVEP-Malaria,,Cacaulândia,Rondônia
456,2448,,2025,3,,1,,SIVEP-Malaria,,Cachoeira do Arari,Pará
457,2448,,2025,6,,1,,SIVEP-Malaria,,Cachoeira do Arari,Pará
458,2448,,2025,7,,1,,SIVEP-Malaria,,Cachoeira do Arari,Pará
459,2448,,2025,10,,1,,SIVEP-Malaria,,Cachoeira do Arari,Pará
460,2449,,2024,3,,1,,SIVEP-Malaria,,Cachoeira do Piriá,Pará
461,2449,,2025,3,,13,,SIVEP-Malaria,,Cachoeira do Piriá,Pará
462,2449,,2025,4,,15,,SIVEP-Malaria,,Cachoeira do Piriá,Pará
463,2449,,2025,5,,19,,SIVEP-Malaria,,Cachoeira do Piriá,Pará
464,2449,,2025,6,,24,,SIVEP-Malaria,,Cachoeira do Piriá,Pará
465,2449,,2025,7,,17,,SIVEP-Malaria,,Cachoeira do Piriá,Pará
466,2449,,2025,8,,17,,SIVEP-Malaria,,Cachoeira do Piriá,Pará
467,2449,,2025,9,,19,,SIVEP-Malaria,,Cachoeira do Piriá,Pará
468,2449,,2025,10,,14,,SIVEP-Malaria,,Cachoeira do Piriá,Pará
469,2449,,2025,11,,20,,SIVEP-Malaria,,Cachoeira do Piriá,Pará
470,2449,,2025,12,,15,,SIVEP-Malaria,,Cachoeira do Piriá,Pará
471,4360,,2025,12,,1,,SIVEP-Malaria,,Cacoal,Rondônia
472,1173,,2024,12,,1,,SIVEP-Malaria,,Cajari,Maranhão
473,1173,,2025,8,,2,,SIVEP-Malaria,,Cajari,Maranhão
474,2450,,2024,12,,5,,SIVEP-Malaria,,Cametá,Pará
475,2450,,2025,1,,55,,SIVEP-Malaria,,Cametá,Pará
476,2450,,2025,2,,38,,SIVEP-Malaria,,Cametá,Pará
477,2450,,2025,3,,11,,SIVEP-Malaria,,Cametá,Pará
478,2450,,2025,4,,8,,SIVEP-Malaria,,Cametá,Pará
479,2450,,2025,5,,9,,SIVEP-Malaria,,Cametá,Pará
480,2450,,2025,6,,21,,SIVEP-Malaria,,Cametá,Pará
481,2450,,2025,7,,15,,SIVEP-Malaria,,Cametá,Pará
482,2450,,2025,8,,13,,SIVEP-Malaria,,Cametá,Pará
483,2450,,2025,9,,5,,SIVEP-Malaria,,Cametá,Pará
484,2450,,2025,10,,3,,SIVEP-Malaria,,Cametá,Pará
485,2450,,2025,11,,2,,SIVEP-Malaria,,Cametá,Pará
486,2450,,2025,12,,1,,SIVEP-Malaria,,Cametá,Pará
487,2451,,2025,4,,1,,SIVEP-Malaria,,Canaã dos Carajás,Pará
488,2451,,2025,7,,2,,SIVEP-Malaria,,Canaã dos Carajás,Pará
489,2451,,2025,10,,1,,SIVEP-Malaria,,Canaã dos Carajás,Pará
490,2451,,2025,12,,1,,SIVEP-Malaria,,Canaã dos Carajás,Pará
491,4362,,2024,12,,5,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
492,4362,,2025,1,,58,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
493,4362,,2025,2,,45,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
494,4362,,2025,3,,47,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
495,4362,,2025,4,,47,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
496,4362,,2025,5,,54,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
497,4362,,2025,6,,72,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
498,4362,,2025,7,,88,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
499,4362,,2025,8,,84,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
500,4362,,2025,9,,91,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
501,4362,,2025,10,,138,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
502,4362,,2025,11,,97,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
503,4362,,2025,12,,74,,SIVEP-Malaria,,Candeias do Jamari,Rondônia
504,4408,,2025,1,,43,,SIVEP-Malaria,,Cantá,Roraima
505,4408,,2025,2,,20,,SIVEP-Malaria,,Cantá,Roraima
506,4408,,2025,3,,26,,SIVEP-Malaria,,Cantá,Roraima
507,4408,,2025,4,,22,,SIVEP-Malaria,,Cantá,Roraima
508,4408,,2025,5,,27,,SIVEP-Malaria,,Cantá,Roraima
509,4408,,2025,6,,26,,SIVEP-Malaria,,Cantá,Roraima
510,4408,,2025,7,,25,,SIVEP-Malaria,,Cantá,Roraima
511,4408,,2025,8,,17,,SIVEP-Malaria,,Cantá,Roraima
512,4408,,2025,9,,22,,SIVEP-Malaria,,Cantá,Roraima
513,4408,,2025,10,,24,,SIVEP-Malaria,,Cantá,Roraima
514,4408,,2025,11,,24,,SIVEP-Malaria,,Cantá,Roraima
515,4408,,2025,12,,6,,SIVEP-Malaria,,Cantá,Roraima
516,156,,2024,2,,1,,SIVEP-Malaria,,Canutama,Amazonas
517,156,,2024,12,,9,,SIVEP-Malaria,,Canutama,Amazonas
518,156,,2025,1,,81,,SIVEP-Malaria,,Canutama,Amazonas
519,156,,2025,2,,64,,SIVEP-Malaria,,Canutama,Amazonas
520,156,,2025,3,,62,,SIVEP-Malaria,,Canutama,Amazonas
521,156,,2025,4,,54,,SIVEP-Malaria,,Canutama,Amazonas
522,156,,2025,5,,62,,SIVEP-Malaria,,Canutama,Amazonas
523,156,,2025,6,,102,,SIVEP-Malaria,,Canutama,Amazonas
524,156,,2025,7,,111,,SIVEP-Malaria,,Canutama,Amazonas
525,156,,2025,8,,142,,SIVEP-Malaria,,Canutama,Amazonas
526,156,,2025,9,,109,,SIVEP-Malaria,,Canutama,Amazonas
527,156,,2025,10,,144,,SIVEP-Malaria,,Canutama,Amazonas
528,156,,2025,11,,144,,SIVEP-Malaria,,Canutama,Amazonas
529,156,,2025,12,,128,,SIVEP-Malaria,,Canutama,Amazonas
530,2851,,2024,12,,1,,SIVEP-Malaria,,Capanema,Paraná
531,2851,,2025,5,,1,,SIVEP-Malaria,,Capanema,Paraná
532,2851,,2025,8,,1,,SIVEP-Malaria,,Capanema,Paraná
533,1177,,2025,3,,1,,SIVEP-Malaria,,Capinzal do Norte,Maranhão
534,1177,,2025,5,,1,,SIVEP-Malaria,,Capinzal do Norte,Maranhão
535,1177,,2025,6,,1,,SIVEP-Malaria,,Capinzal do Norte,Maranhão
536,1177,,2025,10,,2,,SIVEP-Malaria,,Capinzal do Norte,Maranhão
537,1177,,2025,11,,2,,SIVEP-Malaria,,Capinzal do Norte,Maranhão
538,157,,2024,7,,1,,SIVEP-Malaria,,Carauari,Amazonas
539,157,,2024,12,,20,,SIVEP-Malaria,,Carauari,Amazonas
540,157,,2025,1,,164,,SIVEP-Malaria,,Carauari,Amazonas
541,157,,2025,2,,141,,SIVEP-Malaria,,Carauari,Amazonas
542,157,,2025,3,,144,,SIVEP-Malaria,,Carauari,Amazonas
543,157,,2025,4,,186,,SIVEP-Malaria,,Carauari,Amazonas
544,157,,2025,5,,249,,SIVEP-Malaria,,Carauari,Amazonas
545,157,,2025,6,,306,,SIVEP-Malaria,,Carauari,Amazonas
546,157,,2025,7,,181,,SIVEP-Malaria,,Carauari,Amazonas
547,157,,2025,8,,138,,SIVEP-Malaria,,Carauari,Amazonas
548,157,,2025,9,,136,,SIVEP-Malaria,,Carauari,Amazonas
549,157,,2025,10,,118,,SIVEP-Malaria,,Carauari,Amazonas
550,157,,2025,11,,89,,SIVEP-Malaria,,Carauari,Amazonas
551,157,,2025,12,,79,,SIVEP-Malaria,,Carauari,Amazonas
552,158,,2024,12,,3,,SIVEP-Malaria,,Careiro,Amazonas
553,158,,2025,1,,5,,SIVEP-Malaria,,Careiro,Amazonas
554,158,,2025,2,,6,,SIVEP-Malaria,,Careiro,Amazonas
555,158,,2025,3,,4,,SIVEP-Malaria,,Careiro,Amazonas
556,158,,2025,4,,3,,SIVEP-Malaria,,Careiro,Amazonas
557,158,,2025,5,,3,,SIVEP-Malaria,,Careiro,Amazonas
558,158,,2025,6,,4,,SIVEP-Malaria,,Careiro,Amazonas
559,158,,2025,7,,14,,SIVEP-Malaria,,Careiro,Amazonas
560,158,,2025,8,,8,,SIVEP-Malaria,,Careiro,Amazonas
561,158,,2025,9,,19,,SIVEP-Malaria,,Careiro,Amazonas
562,158,,2025,10,,21,,SIVEP-Malaria,,Careiro,Amazonas
563,158,,2025,11,,18,,SIVEP-Malaria,,Careiro,Amazonas
564,158,,2025,12,,5,,SIVEP-Malaria,,Careiro,Amazonas
565,159,,2025,1,,2,,SIVEP-Malaria,,Careiro da Várzea,Amazonas
566,159,,2025,3,,2,,SIVEP-Malaria,,Careiro da Várzea,Amazonas
567,159,,2025,4,,4,,SIVEP-Malaria,,Careiro da Várzea,Amazonas
568,159,,2025,5,,1,,SIVEP-Malaria,,Careiro da Várzea,Amazonas
569,159,,2025,6,,3,,SIVEP-Malaria,,Careiro da Várzea,Amazonas
570,159,,2025,7,,10,,SIVEP-Malaria,,Careiro da Várzea,Amazonas
571,159,,2025,8,,17,,SIVEP-Malaria,,Careiro da Várzea,Amazonas
572,159,,2025,9,,23,,SIVEP-Malaria,,Careiro da Várzea,Amazonas
573,159,,2025,10,,19,,SIVEP-Malaria,,Careiro da Várzea,Amazonas
574,159,,2025,11,,9,,SIVEP-Malaria,,Careiro da Várzea,Amazonas
575,159,,2025,12,,2,,SIVEP-Malaria,,Careiro da Várzea,Amazonas
576,1372,,2025,11,,1,,SIVEP-Malaria,,Carlinda,Mato Grosso
577,4410,,2024,12,,1,,SIVEP-Malaria,,Caroebe,Roraima
578,4410,,2025,1,,50,,SIVEP-Malaria,,Caroebe,Roraima
579,4410,,2025,2,,19,,SIVEP-Malaria,,Caroebe,Roraima
580,4410,,2025,3,,46,,SIVEP-Malaria,,Caroebe,Roraima
581,4410,,2025,4,,47,,SIVEP-Malaria,,Caroebe,Roraima
582,4410,,2025,5,,37,,SIVEP-Malaria,,Caroebe,Roraima
583,4410,,2025,6,,29,,SIVEP-Malaria,,Caroebe,Roraima
584,4410,,2025,7,,18,,SIVEP-Malaria,,Caroebe,Roraima
585,4410,,2025,8,,10,,SIVEP-Malaria,,Caroebe,Roraima
586,4410,,2025,9,,8,,SIVEP-Malaria,,Caroebe,Roraima
587,4410,,2025,10,,11,,SIVEP-Malaria,,Caroebe,Roraima
588,4410,,2025,11,,7,,SIVEP-Malaria,,Caroebe,Roraima
589,4410,,2025,12,,6,,SIVEP-Malaria,,Caroebe,Roraima
590,1178,,2025,4,,2,,SIVEP-Malaria,,Carolina,Maranhão
591,2454,,2025,12,,1,,SIVEP-Malaria,,Castanhal,Pará
592,1184,,2025,12,,1,,SIVEP-Malaria,,Centro Novo do Maranhão,Maranhão
593,1185,,2025,4,,1,,SIVEP-Malaria,,Chapadinha,Maranhão
594,1185,,2025,11,,2,,SIVEP-Malaria,,Chapadinha,Maranhão
595,1185,,2025,12,,1,,SIVEP-Malaria,,Chapadinha,Maranhão
596,2455,,2024,8,,1,,SIVEP-Malaria,,Chaves,Pará
597,2455,,2024,12,,1,,SIVEP-Malaria,,Chaves,Pará
598,2455,,2025,1,,15,,SIVEP-Malaria,,Chaves,Pará
599,2455,,2025,2,,7,,SIVEP-Malaria,,Chaves,Pará
600,2455,,2025,3,,12,,SIVEP-Malaria,,Chaves,Pará
601,2455,,2025,4,,9,,SIVEP-Malaria,,Chaves,Pará
602,2455,,2025,5,,5,,SIVEP-Malaria,,Chaves,Pará
603,2455,,2025,6,,8,,SIVEP-Malaria,,Chaves,Pará
604,2455,,2025,7,,21,,SIVEP-Malaria,,Chaves,Pará
605,2455,,2025,8,,24,,SIVEP-Malaria,,Chaves,Pará
606,2455,,2025,9,,10,,SIVEP-Malaria,,Chaves,Pará
607,2455,,2025,10,,6,,SIVEP-Malaria,,Chaves,Pará
608,2455,,2025,11,,3,,SIVEP-Malaria,,Chaves,Pará
609,2455,,2025,12,,3,,SIVEP-Malaria,,Chaves,Pará
610,160,,2022,9,,1,,SIVEP-Malaria,,Coari,Amazonas
611,160,,2024,8,,1,,SIVEP-Malaria,,Coari,Amazonas
612,160,,2024,12,,8,,SIVEP-Malaria,,Coari,Amazonas
613,160,,2025,1,,76,,SIVEP-Malaria,,Coari,Amazonas
614,160,,2025,2,,33,,SIVEP-Malaria,,Coari,Amazonas
615,160,,2025,3,,30,,SIVEP-Malaria,,Coari,Amazonas
616,160,,2025,4,,49,,SIVEP-Malaria,,Coari,Amazonas
617,160,,2025,5,,46,,SIVEP-Malaria,,Coari,Amazonas
618,160,,2025,6,,72,,SIVEP-Malaria,,Coari,Amazonas
619,160,,2025,7,,118,,SIVEP-Malaria,,Coari,Amazonas
620,160,,2025,8,,158,,SIVEP-Malaria,,Coari,Amazonas
621,160,,2025,9,,167,,SIVEP-Malaria,,Coari,Amazonas
622,160,,2025,10,,102,,SIVEP-Malaria,,Coari,Amazonas
623,160,,2025,11,,52,,SIVEP-Malaria,,Coari,Amazonas
624,160,,2025,12,,58,,SIVEP-Malaria,,Coari,Amazonas
625,161,,2025,1,,1,,SIVEP-Malaria,,Codajás,Amazonas
626,161,,2025,3,,1,,SIVEP-Malaria,,Codajás,Amazonas
627,161,,2025,5,,1,,SIVEP-Malaria,,Codajás,Amazonas
628,161,,2025,6,,1,,SIVEP-Malaria,,Codajás,Amazonas
629,161,,2025,8,,1,,SIVEP-Malaria,,Codajás,Amazonas
630,161,,2025,9,,1,,SIVEP-Malaria,,Codajás,Amazonas
631,161,,2025,11,,1,,SIVEP-Malaria,,Codajás,Amazonas
632,2456,,2025,7,,1,,SIVEP-Malaria,,Colares,Pará
633,1378,,2025,1,,5,,SIVEP-Malaria,,Colniza,Mato Grosso
634,1378,,2025,3,,1,,SIVEP-Malaria,,Colniza,Mato Grosso
635,1378,,2025,4,,6,,SIVEP-Malaria,,Colniza,Mato Grosso
636,1378,,2025,5,,5,,SIVEP-Malaria,,Colniza,Mato Grosso
637,1378,,2025,6,,8,,SIVEP-Malaria,,Colniza,Mato Grosso
638,1378,,2025,7,,24,,SIVEP-Malaria,,Colniza,Mato Grosso
639,1378,,2025,8,,16,,SIVEP-Malaria,,Colniza,Mato Grosso
640,1378,,2025,9,,36,,SIVEP-Malaria,,Colniza,Mato Grosso
641,1378,,2025,10,,43,,SIVEP-Malaria,,Colniza,Mato Grosso
